"Index","Line Number","Text"
"1.3.1.7.2.3","4","of thought kernels with a     good deal of freedom. I can leave"
"1.3.1.7.2.3","5","notes with suggestions or     questions for myself that will"
"1.3.1.7.2.3","6","drop out at an appropriate     later time. I can do document-"
"1.3.1.7.2.3","7","reference searches with good     efficiency, too, by needle"
"1.3.1.7.2.3","8","sorting for notes within relevant     descriptor categories Any"
"1.3.1.7.2.3","9","notecard with relevant notes on it     points to the original"
"1.3.1.7.2.3","10","source (by the source serial number,     which I always write,"
"1.3.1.7.2.3","11","together with the page, at the top of     the card). When I am"
"1.3.1.7.2.3","12","in the process of developing an     integrated writeup covering"
"1.3.1.7.2.3","13","some or all of the notedeck'g     material, I can quickly needle"
"1.3.1.7.2.3","14","out a set of cards relevant     to the topic under consideration"
"1.3.1.7.2.3","15","at the moment--with all     other cards in one pile to the side"
"1.3.1.7.2.3","16","--and I need do a very     minimum of hand searching or stacking"
"1.3.1.7.2.3","17","in special little     category piles. If I utilize specific"
"1.3.1.7.2.3","18","information from     another person, I can register my"
"1.3.1.7.2.3","19","acknowledgment in my draft     writeup merely by writing in the"
"1.3.1.7.2.3","20","source serial number that     is at the top of the notecard--it"
"1.3.1.7.2.3","21","is a straight forward     clerical job for a secretary later to"
"1.3.1.7.2.3","22","arrange footnote     entries and numbering."
"1.3.1.7.3","1","b. Comments on the System"
"1.3.1.7.3.1","1","First, let me relate what has been     described to the special"
"1.3.1.7.3.1","2","terms brought out in previous     sections. The writing"
"1.3.1.7.3.1","3","contained on each notecard is a     small-sized symbol"
"1.3.1.7.3.1","4","structure, representing or portraying to     me a small"
"1.3.1.7.3.1","5","structure of concepts. The notches on the edges     of the cards"
"1.3.1.7.3.1","6","are symbols that serve to tie these card-sized     symbol sub"
"1.3.1.7.3.1","7","structures into a large symbol structure (the     notedeck). One"
"1.3.1.7.3.1","8","aspect of the structure is the physical     grouping of the"
"1.3.1.7.3.1","9","cards at a given time-- which happens to be     the only aspect"
"1.3.1.7.3.1","10","of the over-all structuring that my human     capabilities can"
"1.3.1.7.3.1","11","make direct use of--and in this respect I     can execute"
"1.3.1.7.3.1","12","processes which produce restructuring (that is,     physical re"
"1.3.1.7.3.1","13","grouping) that helps me considerably to perceive     and"
"1.3.1.7.3.1","14","assimilate the concepts of worth to me. This     restructuring"
"1.3.1.7.3.1","15","is effected by composite processes involving     me, a master"
"1.3.1.7.3.1","16","code card, a sorting needle, and a work     surface. I can add"
"1.3.1.7.3.1","17","to the symbol structure by executing     other composite"
"1.3.1.7.3.1","18","processes which involve me, writing     instruments (pen,"
"1.3.1.7.3.1","19","pencil, or type writer), a master code     card, and a card"
"1.3.1.7.3.1","20","notcher."
"1.3.1.7.3.2","1","If my mental processes were more     powerful, I could dispense"
"1.3.1.7.3.2","2","with the cards, and hold all of     the card-sized concept"
"1.3.1.7.3.2","3","structures in my memory, where also     would be held the"
"1.3.1.7.3.2","4","categorization linkages that evolved as I     worked (with my"
"1.3.1.7.3.2","5","feet up on the artifacts and my eyes     closed). As it is, and"
"1.3.1.7.3.2","6","as it probably always will be no     matter how we develop or"
"1.3.1.7.3.2","7","train our mental capabilities, I     want to work in problem"
"1.3.1.7.3.2","8","areas where the number and     interrelationship complexity of"
"1.3.1.7.3.2","9","the individual factors     involved are too much for me to hold"
"1.3.1.7.3.2","10","and manipulate within     my mind. So, my mind develops"
"1.3.1.7.3.2","11","conscious sets of concepts, or     recognizes and selects them"
"1.3.1.7.3.2","12","from what it perceives in the     work of others, and it directs"
"1.3.1.7.3.2","13","the organization of an     external symbol structure in which"
"1.3.1.7.3.2","14","can be held and portrayed     to the mind those concepts I"
"1.3.1.7.3.2","15","cannot (reliably) remember or     whose manipulations I cannot"
"1.3.1.7.3.2","16","visualize. The price I pay for     this augmentation shows up in"
"1.3.1.7.3.2","17","the time and energy involved     in manipulating artifacts to"
"1.3.1.7.3.2","18","manipulate symbols to give me     this artificial memory and"
"1.3.1.7.3.2","19","visualization of concepts and     their manipulation."
"1.3.1.7.4","1","c. Associative-Linking     Possibilities"
"1.3.1.7.4.1","1","But let us go further with     discussing specific examples of"
"1.3.1.7.4.1","2","means for augmenting our     intellects. In using the edge-"
"1.3.1.7.4.1","3","notched-card system described,     I found several types of"
"1.3.1.7.4.1","4","structuring which that system could     not provide, but which"
"1.3.1.7.4.1","5","would both be very useful and     probably ob tainable with"
"1.3.1.7.4.1","6","reasonably practical artifact     means. One need arose quite"
"1.3.1.7.4.1","7","commonly as trains of thought     would develop on a growing"
"1.3.1.7.4.1","8","series of note cards. There was     no convenient way to link"
"1.3.1.7.4.1","9","these cards together so that the     train of thought could"
"1.3.1.7.4.1","10","later be recalled by extracting the     ordered series of"
"1.3.1.7.4.1","11","notecards. An associative-trail scheme     similar to that out"
"1.3.1.7.4.1","12","lined by Bush for his Memex could     conceivably be implemented"
"1.3.1.7.4.1","13","with these cards to meet this     need and add a valuable new"
"1.3.1.7.4.1","14","symbol-structuring process to     the system. Straightforward"
"1.3.1.7.4.1","15","engineering development could     provide a mechanism that would"
"1.3.1.7.4.1","16","be able to select a specific     card from a relatively large"
"1.3.1.7.4.1","17","deck by a parallel edge-notch     sort on a unique serial number"
"1.3.1.7.4.1","18","notched into each card, and     the search mechanism could be"
"1.3.1.7.4.1","19","set up automatically by a hole     sensing mechanism from"
"1.3.1.7.4.1","20","internal punches on another card that     was placed in the"
"1.3.1.7.4.1","21","sensing slot. An auxiliary notching     mechanism could"
"1.3.1.7.4.1","22","automatically give succeeding serial-number     encoding to new"
"1.3.1.7.4.1","23","notecards as they are made up."
"1.3.1.7.4.2","1","Suppose that one wants to link     Card B to Card A, to make a"
"1.3.1.7.4.2","2","trail from A to B. He puts Card     B into a slot so that the"
"1.3.1.7.4.2","3","edge-notched coding of the card's     serial number can"
"1.3.1.7.4.2","4","automatically be sensed, and slips Card A     under a hole-"
"1.3.1.7.4.2","5","punching head which duplicates the     serial-number code of"
"1.3.1.7.4.2","6","Card B in the coding of the holes     punched in a speciflc zone"
"1.3.1.7.4.2","7","on Card A. Later, when he may     have discovered Card A, and"
"1.3.1.7.4.2","8","wishes to follow this particular     associative trail to the"
"1.3.1.7.4.2","9","next card, he aligns that zone on     Card A under a hole-"
"1.3.1.7.4.2","10","sensing head which reads the serial     number for Card B"
"1.3.1.7.4.2","11","therein and automatically sets up the     sorting mechanism. A"
"1.3.1.7.4.2","12","very quick and simple human process     thus initiates the"
"1.3.1.7.4.2","13","automatic extraction of the next item on     the associative"
"1.3.1.7.4.2","14","trail. It's not unreasonable to assume that     establishing a"
"1.3.1.7.4.2","15","link would take about three seconds, and     tracing a link to"
"1.3.1.7.4.2","16","the next card about three to five     seconds."
"1.3.1.7.4.3","1","There would still be     descriptor-code notching and selection"
"1.3.1.7.4.3","2","to provide for     general grouping classifications--and we can"
"1.3.1.7.4.3","3","see that the     system could really provide a means for"
"1.3.1.7.4.3","4","<i>working within</i> the structure of the contained"
"1.3.1.7.4.3","5","information."
"1.3.1.7.5","1","d. An Experiment Illustrating Usage     and Further System"
"1.3.1.7.5","2","Possibilities"
"1.3.1.7.5.1","1","I once tried to use my cards, with     their separate little"
"1.3.1.7.5.1","2","&quot;concept packets,&quot; in the process of     developing a"
"1.3.1.7.5.1","3","file memo outlining the status and plans of a     research"
"1.3.1.7.5.1","4","project. I first developed a set of cards upon each     of which"
"1.3.1.7.5.1","5","I described a separate consideration, possibility,     or"
"1.3.1.7.5.1","6","specification about the memo--in the disorderly sequence     in"
"1.3.1.7.5.1","7","which they occurred to me as my thoughts about the basic"
"1.3.1.7.5.1","8","features of the memo evolved. Right off the bat I noticed"
"1.3.1.7.5.1","9","that there were two distinct groups--some ideas were about"
"1.3.1.7.5.1","10","what the memo ought to accomplish, what time period it"
"1.3.1.7.5.1","11","should cover, when it should be finished, what level and"
"1.3.1.7.5.1","12","style of presentation should be used, etc., and some ideas"
"1.3.1.7.5.1","13","were about the sub ject of the memo. As more thoughts"
"1.3.1.7.5.1","14","developed, I found that the latter group also divided into"
"1.3.1.7.5.1","15","ideas representing possible content and those representing"
"1.3.1.7.5.1","16","possible organization."
"1.3.1.7.5.2","1","I separated the cards into three     corresponding groups (which"
"1.3.1.7.5.2","2","I shall call Specification,     Organization, and Content), and"
"1.3.1.7.5.2","3","began to organize each of     them. I started with the"
"1.3.1.7.5.2","4","Specification group (it being the     &quot;highest&quot; in"
"1.3.1.7.5.2","5","nature), and immediately found that there were     several types"
"1.3.1.7.5.2","6","of notes within that group Just as there had     been in the"
"1.3.1.7.5.2","7","total group. Becoming immediately suspicious, I     sorted"
"1.3.1.7.5.2","8","through each of the other two main groups and found     similar"
"1.3.1.7.5.2","9","situations in each. In each group there was finally     to"
"1.3.1.7.5.2","10","emerge a definite set of statements (product statements)"
"1.3.1.7.5.2","11","that represented that group's purpose--e.g., the"
"1.3.1.7.5.2","12","specifications currently accepted for the design of the     memo"
"1.3.1.7.5.2","13","--and some of the cards contained candidate material for"
"1.3.1.7.5.2","14","this.  But there were also considerations about what these"
"1.3.1.7.5.2","15","final statements might include or exclude or take into"
"1.3.1.7.5.2","16","account, or conditions under which inclusion or modification"
"1.3.1.7.5.2","17","might be relevant, or statements that were too bulky or"
"1.3.1.7.5.2","18","brief or imprecise to be used as final statements."
"1.3.1.7.5.3","1","It became apparent that the final     issuance from my work, the"
"1.3.1.7.5.3","2","memo itself, would represent but     one facet of a complex"
"1.3.1.7.5.3","3","symbol structure that would grow as     the work progressed--a"
"1.3.1.7.5.3","4","structure comprising three main     substructures, each of which"
"1.3.1.7.5.3","5","had definite substructuring of     its own that was apparent.  I"
"1.3.1.7.5.3","6","realized that I was being     rather philosophi cally"
"1.3.1.7.5.3","7","introspective with all of this     analysis, but I was curious"
"1.3.1.7.5.3","8","as to the potential value of     future augmentation means in"
"1.3.1.7.5.3","9","allowing me to deal explicitly     with these types of"
"1.3.1.7.5.3","10","structuring. So I went ahead, keeping     the groups and sub-"
"1.3.1.7.5.3","11","groups of cards separated, and trying to     organize and"
"1.3.1.7.5.3","12","develop them."
"1.3.1.7.5.4","1","I found rather quickly that the     job of extracting, re"
"1.3.1.7.5.4","2","arranging, editing, and copying new     statements into the"
"1.3.1.7.5.4","3","cards which were to represent the     current set of product"
"1.3.1.7.5.4","4","statements in each grouping was     rather tedious. This brought"
"1.3.1.7.5.4","5","me to appreciate the value of     some sort of copying device"
"1.3.1.7.5.4","6","with which I could transfer     specified strings of words from"
"1.3.1.7.5.4","7","one card to another, thus     composing new statements from"
"1.3.1.7.5.4","8","fragments of existing     ones. This type of device should not"
"1.3.1.7.5.4","9","be too hard to develop     and produce for a price that a"
"1.3.1.7.5.4","10","professional man could     justify paying, and it would"
"1.3.1.7.5.4","11","certainly facilitate some     valuable symbol-structuring pro"
"1.3.1.7.5.5","1","I also found that there would have     been great value in"
"1.3.1.7.5.5","2","having available the associative-trail     marking and following"
"1.3.1.7.5.5","3","processes. Statements very often had     implicit linkages to"
"1.3.1.7.5.5","4","other statements in the same group, and     it would have been"
"1.3.1.7.5.5","5","very useful to keep track of these     associations. For"
"1.3.1.7.5.5","6","instance, when several consideration     statements bore upon a"
"1.3.1.7.5.5","7","given product statement, and when     that product statement"
"1.3.1.7.5.5","8","came to be modified through some     other consideration, it was"
"1.3.1.7.5.5","9","not always easy to remember why     it had been establishe has"
"1.3.1.7.5.5","10","it had. Being able to fish out     the other considerations"
"1.3.1.7.5.5","11","linked to that statement would have     helped considerably."
"1.3.1.7.5.6","1","Also, trial organizations of the     statements in a group could"
"1.3.1.7.5.6","2","be linked into trial associative     trails, so that a number of"
"1.3.1.7.5.6","3","such organizations could be     constructed and considered"
"1.3.1.7.5.6","4","without copying that many sets of     specially ordered"
"1.3.1.7.5.6","5","statements. Any of the previously     considered organizations"
"1.3.1.7.5.6","6","could be reconstructed at will."
"1.3.1.7.5.7","1","In trying to do flexible     structuring and restructuring"
"1.3.1.7.5.7","2","within my experiment, I found     that I just didn't have the"
"1.3.1.7.5.7","3","means to keep track of all of     the kernel statements (cards)"
"1.3.1.7.5.7","4","and the various relation ships     between them that were"
"1.3.1.7.5.7","5","important--at least by means that     were easy enough to leave"
"1.3.1.7.5.7","6","time and thought capacity enough     for me to keep in mind the"
"1.3.1.7.5.7","7","essential nature of the     memo-writing process. But it was a"
"1.3.1.7.5.7","8","very provocative     experience, considering the possibilities"
"1.3.1.7.5.7","9","that I sensed for     the flexible and powerful ways in which I"
"1.3.1.7.5.7","10","could apply myself     to so universal a design task if I but"
"1.3.1.7.5.7","11","had the necessary     means with which to manipulate symbol"
"1.3.1.7.5.7","12","structures."
"1.3.1.7.5.8","1","It would actually seem quite     feasible to develop a unit"
"1.3.1.7.5.8","2","record system around cards and     mechanical sorting, with"
"1.3.1.7.5.8","3","automatic trail establishment and     trail-following facility,"
"1.3.1.7.5.8","4","and with associated means for     selective copying or data"
"1.3.1.7.5.8","5","transfer, that would enable     development of some very"
"1.3.1.7.5.8","6","powerful methodology for everyday     intellectual work. It is"
"1.3.1.7.5.8","7","plain that even if the equipment     (artifacts) appeared on the"
"1.3.1.7.5.8","8","market tomorrow, a good deal of     empirical research would be"
"1.3.1.7.5.8","9","needed to develop a methodology     that would capitalize upon"
"1.3.1.7.5.8","10","the artifact process     capabilities. New concepts need to be"
"1.3.1.7.5.8","11","concelved and tested     relative to the way the &quot;thought"
"1.3.1.7.5.8","12","kernels&quot; could be knitted     together into working"
"1.3.1.7.5.8","13","structures, and relative to the     conceptual presentations"
"1.3.1.7.5.8","14","which become available and the     symbol-manipulation processes"
"1.3.1.7.5.8","15","which provide these     presentations."
"1.3.1.7.5.9","1","Such an approach would present     useful and interesting"
"1.3.1.7.5.9","2","research problems, and could very     likely produce practical"
"1.3.1.7.5.9","3","and significant results (language,     artifacts, methodology)"
"1.3.1.7.5.9","4","for improving the effective ness of     professional problem"
"1.3.1.7.5.9","5","solvers. However, the technological     trends of today foretell"
"1.3.1.7.5.9","6","the obsolescence of such     electromechanical information"
"1.3.1.7.5.9","7","handling equipment.  Very     likely, by the time good"
"1.3.1.7.5.9","8","augmentation systems could be     developed, and the first"
"1.3.1.7.5.9","9","groups of users began to prove them     out so that they could"
"1.3.1.7.5.9","10","gain more widespread acceptance,     electronic data processing"
"1.3.1.7.5.9","11","equipment would have evolved much     further and become much"
"1.3.1.7.5.9","12","more prevalent throughout the     critical-problem domains of"
"1.3.1.7.5.9","13","our society where such ideas     would first be adopted. The"
"1.3.1.7.5.9","14","relative limitations of the     mechanical equipment in"
"1.3.1.7.5.9","15","providing processes which could be     usefully inte grated into"
"1.3.1.7.5.9","16","the system would soon lead to its     replacement by electronic"
"1.3.1.7.5.9","17","computer equipment."
"1.3.1.7.5.10","1","The next set of descriptive     examples will involve the use of"
"1.3.1.7.5.10","2","electronic computers, and     their greatly increased"
"1.3.1.7.5.10","3","flexibility and processing potential     will be evident."
"1.3.1.7.5.10","4","Research based upon such electronic     artifacts would be able"
"1.3.1.7.5.10","5","to explore language and methodology     innovations of a much"
"1.3.1.7.5.10","6","wider range of sophistication than     could research based upon"
"1.3.1.7.5.10","7","limited and relatively inflexible     electromechanical"
"1.3.1.7.5.10","8","artifacts. In particular, the     electronic-based experimental"
"1.3.1.7.5.10","9","program could simulate the     types of processes available from"
"1.3.1.7.5.10","10","electromechanical     artifacts, if it seemed possible (from the"
"1.3.1.7.5.10","11","vantage of     experience with the wide range of augmentation"
"1.3.1.7.5.10","12","processes)     that relatively powerful augmentation systems"
"1.3.1.7.5.10","13","could be based     upon their capabilities--but the relative"
"1.3.1.7.5.10","14","payoffs for     providing even-more-sophisticated artifact"
"1.3.1.7.5.10","15","capabilities     could be assessed too so that considerations of"
"1.3.1.7.5.10","16","how much to     invest in capital equipment versus how much"
"1.3.1.7.5.10","17","increase in     human effectiveness to expect could be based"
"1.3.1.7.5.10","18","upon some     experimental data."
"1.3.1.8","1","4. A Quick Summary of Relevant   Computer Technology"
"1.3.1.8.1","1","This section may be of value both to   readers who are already"
"1.3.1.8.1","2","familiar with computers, and to those   who are not. A little"
"1.3.1.8.1","3","familiarity with computer technology,   enough to help"
"1.3.1.8.1","4","considerably in understanding the augmentation   possibilities"
"1.3.1.8.1","5","discussed in thls report, can be gained by the   uninitiated."
"1.3.1.8.1","6","For those already familiar with the technology,   the following"
"1.3.1.8.1","7","discussion can perhaps help them gain more   understanding of"
"1.3.1.8.1","8","our concepts of process and symbol   structuring."
"1.3.1.8.2","1","A computer is directly capable of   performing any of a basic"
"1.3.1.8.2","2","repertoire of very primitive   symbol-manipulation processes"
"1.3.1.8.2","3","(such as &quot;move the symbol in   location A to location"
"1.3.1.8.2","4","12417,&quot; or &quot;compare the symbol in   location A with"
"1.3.1.8.2","5","that in location B, and if they are the same,   set switch S to"
"1.3.1.8.2","6","ON&quot;). There may be from ten to over a hundred   different"
"1.3.1.8.2","7","primitive processes which a particular machine can   execute,"
"1.3.1.8.2","8","and all of the computer's more sophisticated   processes are"
"1.3.1.8.2","9","structured from these primitive processes.  It   takes a"
"1.3.1.8.2","10","repertoire of surprisingly few such primitive   processes to"
"1.3.1.8.2","11","enable the construction of any   symbol-manipulation process"
"1.3.1.8.2","12","that can be explicitly described   in any language."
"1.3.1.8.3","1","Somewhat the same situation exists   relative to symbol"
"1.3.1.8.3","2","structures i.e., there are only a very few   primitive symbols"
"1.3.1.8.3","3","with which the machine can actually work,   and any new and"
"1.3.1.8.3","4","different symbol has to be defined to the   machine as a"
"1.3.1.8.3","5","particular structure (or organization) of its   primitive"
"1.3.1.8.3","6","symbols.  Actually, in every commercial digital   computer,"
"1.3.1.8.3","7","there are only two primitive symbols. Usually these   are dealt"
"1.3.1.8.3","8","with in standard-sized packets (called &quot;words&quot;) of"
"1.3.1.8.3","9","from eighteen to forty-eight primitive symbols, but arbitrary"
"1.3.1.8.3","10","use can be made of individual primitives or of subgroups of"
"1.3.1.8.3","11","the word."
"1.3.1.8.4","1","To have the computer perform a   non-trivial task or process, a"
"1.3.1.8.4","2","structure of the primitive   processes is organized (a computer"
"1.3.1.8.4","3","program) and stored within   the computer as a corresponding"
"1.3.1.8.4","4","symbol structure. The computer   successively examines the"
"1.3.1.8.4","5","symbol substructure representing   each primitive process in the"
"1.3.1.8.4","6","program and executes that   process--which usually alters the"
"1.3.1.8.4","7","total internal symbol   structure of the machine in some way. Lt"
"1.3.1.8.4","8","makes no difference   to the computer whether the symbols"
"1.3.1.8.4","9","involved in the   re-structuring represent part of the computer"
"1.3.1.8.4","10","program or part   of the lnformation upon which the program is"
"1.3.1.8.4","11","operating. The   ability to have the computer modify its own"
"1.3.1.8.4","12","process structure   (program) hss been a very im portant factor"
"1.3.1.8.4","13","in the development   of its power."
"1.3.1.8.5","1","Thus, some very sophisticated   techniques for process and"
"1.3.1.8.5","2","symbol structuring have evolved in   the computer field, as"
"1.3.1.8.5","3","evidenced by the very sophisticated   processes (e.g.,"
"1.3.1.8.5","4","predicting election returns, calculating   orbits, translating"
"1.3.1.8.5","5","natural languages) that can be structured   to manipulate very"
"1.3.1.8.5","6","complex structures of symbols. Among the   more interesting"
"1.3.1.8.5","7","computer-process structures that have evolved   are those that"
"1.3.1.8.5","8","can automatically develop a structure of   primitive computer"
"1.3.1.8.5","9","processes to accomplish symbol manipulation   tasks that are"
"1.3.1.8.5","10","specified on a relatively high level of   abstraction. Special"
"1.3.1.8.5","11","languages have been evolved in several   fields (e.g., ALGOL and"
"1.3.1.8.5","12","FORTRAN for scientific calculations,   COBOL for business"
"1.3.1.8.5","13","processing) that enable explicit   prescription of complex"
"1.3.1.8.5","14","manipulation processes in a rapid and   concise manner by a"
"1.3.1.8.5","15","human, thinking about the processes in a   rather natural"
"1.3.1.8.5","16","manner, so that special computer programs or   process"
"1.3.1.8.5","17","structures (called Translators, Compilers, or   sometimes in a"
"1.3.1.8.5","18","slightly different sense, Interpreters) can   construct the"
"1.3.1.8.5","19","necessary structures of primitive processes and   symbols that"
"1.3.1.8.5","20","would enable the computer to execute the   prescribed processes."
"1.3.1.8.5","21","This development has extended immensely   our capability for"
"1.3.1.8.5","22","making use of computers--otherwise the   specification of a"
"1.3.1.8.5","23","complex process would often occupy a   formidable number of man"
"1.3.1.8.5","24","hours, and be subject to a great many   errors which would be"
"1.3.1.8.5","25","very costly to find and correct."
"1.3.1.8.6","1","Computers have been used to simulate   dynamic systems for which"
"1.3.1.8.6","2","we humans had none but descriptive   models, from which we"
"1.3.1.8.6","3","otherwise could gain little feel for the   way the system"
"1.3.1.8.6","4","behaves. A very notable instance of this, for   our"
"1.3.1.8.6","5","consideration, has been in the area of the human thought"
"1.3.1.8.6","6","processes.  Newell, Shaw, and Simon initiated this approach)"
"1.3.1.8.6","7","from which there has derived a number of features of interest"
"1.3.1.8.6","8","to us. For one, they discovered that the symbol structures and"
"1.3.1.8.6","9","the process structures required for such simulation became"
"1.3.1.8.6","10","exceedingly complex, and the burden of organizing these was a"
"1.3.1.8.6","11","terrific impediment to their simulation research. They devised"
"1.3.1.8.6","12","a structurlng technique for their symbols that is basically"
"1.3.1.8.6","13","simple but from which stem results that are very   elegant."
"1.3.1.8.6","14","Their baslc symbol structure is what they call a   'list,&quot;"
"1.3.1.8.6","15","a string of substructures that are linked serially in   exactly"
"1.3.1.8.6","16","the manner proposed by Bush for the associative trails   in his"
"1.3.1.8.6","17","Memex--i.e., each substructure contains the necessary"
"1.3.1.8.6","18","information for locating the next substructure on the   list."
"1.3.1.8.6","19","Here, though, each substructure could also be a list of"
"1.3.1.8.6","20","substructures, and each of these could also, etc. Their"
"1.3.1.8.6","21","standard manner for organizing the data which the computer was"
"1.3.1.8.6","22","to operate upon is thus what they term &quot;list"
"1.3.1.8.6","23","structuring.&quot;"
"1.3.1.8.7","1","They also developed special languages   to descrlbe different"
"1.3.1.8.7","2","basic processes involved in   list-structure manipulation. The"
"1.3.1.8.7","3","most widely used of their   languages, IPL-V (the fifth version"
"1.3.1.8.7","4","of their Information   Processing Languages), is described in a"
"1.3.1.8.7","5","recent book edited by   Newell.(<a"
"1.3.1.8.7","6","href=&quot;#Ref-7&quot;>7</a>) In these languages, both   the"
"1.3.1.8.7","7","data to be worked upon and the symbols which designate the"
"1.3.1.8.7","8","processes to be executed upon that data are developed in   list-"
"1.3.1.8.7","9","structure form."
"1.3.1.8.8","1","Other languages and techniques for   the manipulation of list"
"1.3.1.8.8","2","structures have been described by McCarthy,(<a"
"1.3.1.8.8","3","href=&quot;#Ref-8&quot;>8</a>) by Gelernter, Hansen, and"
"1.3.1.8.8","4","Gerberich, (<a href=&quot;#Ref-9&quot;>9</a>) by Yngve, (<a"
"1.3.1.8.8","5","href=&quot;#Ref-10&quot;>10</a>, <a"
"1.3.1.8.8","6","href=&quot;#Ref-11&quot;>11</a>) by Perlis and Thornton, (<a"
"1.3.1.8.8","7","href=&quot;#Ref-12&quot;>12</a>) by Carr, (<a"
"1.3.1.8.8","8","href=&quot;#Ref-13&quot;>13</a>) and by Weizenbaum.(<a"
"1.3.1.8.8","9","href=&quot;#Ref-14&quot;>14</a>) The application of these"
"1.3.1.8.8","10","techniques   has been mainly of two types--one of modelling"
"1.3.1.8.8","11","complex   processes and systems (e.g., the human thought"
"1.3.1.8.8","12","processes),   where the emphasis is upon the model and its"
"1.3.1.8.8","13","behavior, and the   other of trying to get computer behavior"
"1.3.1.8.8","14","that is intelligent   whether or not the processes and behavior"
"1.3.1.8.8","15","resemble those of a   human. The languages and techniques used"
"1.3.1.8.8","16","in both types of   application promise to be of considerable"
"1.3.1.8.8","17","value to the   development of radical new augmentation systems"
"1.3.1.8.8","18","for human   problem solvers, and we shall deal later with them"
"1.3.1.8.8","19","in more   detail."
"1.3.1.8.9","1","Computers have various means for   storing symbols so that they"
"1.3.1.8.9","2","are accessible to it for   manipulation. Assuming that the human"
"1.3.1.8.9","3","might want to have a   repertoire of sixty-four basic symbols"
"1.3.1.8.9","4","(letters, numbers,   special symbols), we can discuss various"
"1.3.1.8.9","5","forms of storage in   terms of their capacity for storing these"
"1.3.1.8.9","6","kinds of symbols   (each oi which would be structured, in the"
"1.3.1.8.9","7","computer and   storage devices, as a group of six primitive"
"1.3.1.8.9","8","computer   symbols). Fast access to an arbitrary choice of a few"
"1.3.1.8.9","9","neighboring symbols (of the human's repertoire) can be had to"
"1.3.1.8.9","10","perhaps 100,000 such symbols within the period in which the"
"1.3.1.8.9","11","computer can execute one of its primitive processes (from two"
"1.3.1.8.9","12","to ten millionths of a second, depending upon the computer"
"1.3.1.8.9","13","involved).  This is the so-called high-speed, random-access"
"1.3.1.8.9","14","working store, where space for the human's symbols might cost"
"1.3.1.8.9","15","between sixty cents and $1.50 per symbol."
"1.3.1.8.10","1","Cheaper, larger-capacity backup   storage is usually provided by"
"1.3.1.8.10","2","devices to which access takes   considerably longer (in the"
"1.3.1.8.10","3","computer's time reference).  A   continuously rotating magnetic"
"1.3.1.8.10","4","drum can hold perhaps a million   of these symbols, for which"
"1.3.1.8.10","5","access to a random storage   position may average a thirtieth of"
"1.3.1.8.10","6","a second (waiting for the   drum to come around to bring that"
"1.3.1.8.10","7","storage position under the   magnetic reading head). This is"
"1.3.1.8.10","8","short in the human's time   scale, but a reasonably fast"
"1.3.1.8.10","9","computer could execute about   3,000 of its primitive processes"
"1.3.1.8.10","10","during that time. Generally,   information transfer between a"
"1.3.1.8.10","11","drum and fast-access working   storage takes place in blocks of"
"1.3.1.8.10","12","data which are stored in   successive positions around the drum."
"1.3.1.8.10","13","Such block-transfer is   accomplished by a relatively small"
"1.3.1.8.10","14","structure of primitive   computer processes that cyclically"
"1.3.1.8.10","15","executes the transfer of   one word at a time until the"
"1.3.1.8.10","16","designated block has been trans   ferred. Drum storage costs"
"1.3.1.8.10","17","about 5 cents per each of the basic   symbols used by the human"
"1.3.1.8.10","18","in our example."
"1.3.1.8.11","1","Another type of backup storage uses a   number of large, thin"
"1.3.1.8.11","2","discs (about three feet in diameter),   with magnetic coating on"
"1.3.1.8.11","3","the sur faces. The discs are stacked   with enough space between"
"1.3.1.8.11","4","each so that a moveable read-record   head can be positioned"
"1.3.1.8.11","5","radially to line up over a specific   circular track of symbol"
"1.3.1.8.11","6","storage space. A commercially   available disc storage system"
"1.3.1.8.11","7","could hold over a hundred   million of the human's basic"
"1.3.1.8.11","8","symbols, to which random access   would average about a tenth of"
"1.3.1.8.11","9","a second, and where the cost   per symbol-space would be about"
"1.3.1.8.11","10","one seventh of a cent."
"1.3.1.8.12","1","Magnetic tapes are commonly used for   backup storage, too. For"
"1.3.1.8.12","2","these, the random access time for   storage blocks are of the"
"1.3.1.8.12","3","order of a minute or two. Here,   however, the actual storage"
"1.3.1.8.12","4","units (the tape reels) can be   taken off and shelf stored, so"
"1.3.1.8.12","5","the total storage capacity may   be very large--however, the"
"1.3.1.8.12","6","time to locate a reel and exchange   reels on the tape transport"
"1.3.1.8.12","7","adds to the above-quoted access   time--and this locating and"
"1.3.1.8.12","8","reel changing are not generally   automatic processes (i.e., a"
"1.3.1.8.12","9","human has to do them). A   transport unit, connected to the"
"1.3.1.8.12","10","computer, might cost $30,000,   with tape reels at $50 each"
"1.3.1.8.12","11","holding about five million of the   human's basic symbols. For"
"1.3.1.8.12","12","one reel, storage space for each   such symbol cost about two-"
"1.3.1.8.12","13","thirds of a cent, but for twenty   full reels in a"
"1.3.1.8.12","14","&quot;library&quot; the cost comes down to about   one-thirtieth"
"1.3.1.8.12","15","of a cent per symbol space."
"1.3.1.8.13","1","Other types of buffer storage for   computer symbol structures"
"1.3.1.8.13","2","are becoming available, and there   is considerable economic"
"1.3.1.8.13","3","demand spurring continuing research   toward storage means that"
"1.3.1.8.13","4","give high capacity at low cost, and   with as short an access"
"1.3.1.8.13","5","time as possible. Within the next ten   years there would seem"
